record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
4d35309c-ee39-4c18-bb03-bca2c21eb4e1,2009,11,Thái Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,49.0,ha,Actual,PL2
0a0e74b6-1843-4233-9967-86b3a9372420,2009,11,Thái Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,13569.0,ha,Actual,PL2
078fa395-8b57-4989-8a2f-3d6def1a615f,2009,11,Thái Nguyên,Provincial,Cultivation,Ngô,,Area_Planted,7217.0,ha,Actual,PL2
992d88fe-3087-43d9-8b91-5cf7200bb6d4,2009,11,Thái Nguyên,Provincial,Cultivation,Khoai lang,,Area_Planted,3472.0,ha,Actual,PL2
c76ecb61-c334-444d-bd32-c5a8caeeb7ba,2009,11,Thái Nguyên,Provincial,Cultivation,Đậu,,Area_Planted,87.0,ha,Actual,PL2
60db319e-2928-4370-a2af-1f3efd4ca4f9,2009,11,Thái Nguyên,Provincial,Cultivation,Lạc,,Area_Planted,45.0,ha,Actual,PL2
2da8fd1f-80ba-41ea-95b6-9618fd47295f,2009,11,Thái Nguyên,Provincial,Cultivation,Rau,,Area_Planted,2748.0,ha,Actual,PL2
8f1b8b06-c70e-4733-8cfd-19fab1db6982,2009,11,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,34283.0,ha,Actual,PL2
207be53e-5a5e-46d4-af72-134e633e1a51,2009,11,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,34216.0,ha,Actual,PL2
1dd4bd2c-9384-4de0-b5d8-3e86593c2176,2009,11,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,48.0,ha,Actual,PL2
b1efd23b-b47b-4dec-993e-f9cc2c09b661,2009,11,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,16267.0,ha,Actual,PL2
ece15536-3c43-4fe9-adb4-ddeee5ba7621,2009,11,Phú Thọ,Provincial,Cultivation,Ngô,,Area_Planted,11252.0,ha,Actual,PL2
b06d7aeb-d73d-4fa6-9ac1-cdcce37b8b38,2009,11,Phú Thọ,Provincial,Cultivation,Khoai lang,,Area_Planted,1812.0,ha,Actual,PL2
c11c7519-6683-4c43-a0f5-11c7af44439d,2009,11,Phú Thọ,Provincial,Cultivation,Đậu,,Area_Planted,280.0,ha,Actual,PL2
2bdad7dd-d3c7-4c8b-84f9-be9bcffa7203,2009,11,Phú Thọ,Provincial,Cultivation,Rau,,Area_Planted,2924.0,ha,Actual,PL2
b31d834b-6017-46a7-84c3-46aae3bfedd0,2009,11,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,59167.0,ha,Actual,PL2
191d18eb-8842-4945-a713-0a342db224f3,2009,11,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,59161.0,ha,Actual,PL2
e667df70-d225-415e-8410-d05964f1faeb,2009,11,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,49.0,ha,Actual,PL2
0186eb8f-5e36-458a-b849-ca05f6577734,2009,11,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,24578.0,ha,Actual,PL2
c1b93498-3d13-4f10-a3f4-56b07b4a5c0e,2009,11,Bắc Giang,Provincial,Cultivation,Ngô,,Area_Planted,7856.0,ha,Actual,PL2
e15e0d92-c67c-4da7-9b66-9f06564ceed5,2009,11,Bắc Giang,Provincial,Cultivation,Khoai lang,,Area_Planted,5840.0,ha,Actual,PL2
875bb9d2-dce4-4b15-868e-038974468fe7,2009,11,Bắc Giang,Provincial,Cultivation,Đậu,,Area_Planted,109.0,ha,Actual,PL2
5d51b9fc-4973-47e1-a419-47e4934a2d47,2009,11,Bắc Giang,Provincial,Cultivation,Lạc,,Area_Planted,1566.0,ha,Actual,PL2
656e7464-ecbd-439b-989b-b633b0798616,2009,11,Bắc Giang,Provincial,Cultivation,Rau,,Area_Planted,8675.0,ha,Actual,PL2
01bdaf34-b2e1-44e6-871e-97c0c96c6cac,2009,11,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,1403.0,ha,Actual,PL2
c51eabca-13a1-4a04-83d4-22a0e8dfdaba,2009,11,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,28300.0,ha,Actual,PL2
1e6e6524-fbb3-4a88-957e-471a5061f8ad,2009,11,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,28300.0,ha,Actual,PL2
92a2cc33-ad45-4e67-83f6-f505891c98b0,2009,11,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,46.0,ha,Actual,PL2
dc371213-ea2e-4bb1-920b-7b69fb05505e,2009,11,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,5852.0,ha,Actual,PL2
4f88e1a0-5f93-491c-b7a9-fb3563007882,2009,11,Quảng Ninh,Provincial,Cultivation,Ngô,,Area_Planted,1473.0,ha,Actual,PL2
ef7c2199-19f1-487d-96ea-36c981e13008,2009,11,Quảng Ninh,Provincial,Cultivation,Khoai lang,,Area_Planted,1315.0,ha,Actual,PL2
6640682b-fe8b-4130-be17-eedb44b2957b,2009,11,Quảng Ninh,Provincial,Cultivation,Rau,,Area_Planted,2504.0,ha,Actual,PL2
e71d976c-d9de-4270-a773-368d1f4ffaa5,2009,11,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,323.0,ha,Actual,PL2
47c5fa04-a850-4581-8bcf-1ca2379fe049,2009,11,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,122557.0,ha,Actual,PL2
6ab1e779-7cb6-43cd-addb-9564f83ebd79,2009,11,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,105278.0,ha,Actual,PL2
678cc0e8-9fe8-49f1-adc6-aa3ca1bb7c2b,2009,11,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,6551.0,ha,Actual,PL2
e05cf221-e9c1-4050-af0f-fea37d54c30c,2009,11,Tây Bắc,Provincial,Cultivation,Ngô,,Area_Planted,2246.0,ha,Actual,PL2
c13aebaa-a17d-4373-be74-1292227516da,2009,11,Tây Bắc,Provincial,Cultivation,Khoai lang,,Area_Planted,1294.0,ha,Actual,PL2
ade7d576-db89-4f65-8093-c325d5487fc0,2009,11,Tây Bắc,Provincial,Cultivation,Đậu,,Area_Planted,643.0,ha,Actual,PL2
041c23e5-8ab8-4791-ae2c-2dc54bbc2347,2009,11,Tây Bắc,Provincial,Cultivation,Lạc,,Area_Planted,0.0,ha,Actual,PL2
9bcd12d4-5b12-4769-abb7-221ed696a2bb,2009,11,Tây Bắc,Provincial,Cultivation,Rau,,Area_Planted,2368.0,ha,Actual,PL2
0a5c855b-c1f6-4460-93da-53d6f4896063,2009,11,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1276.0,ha,Actual,PL2
56eb48ff-9c99-463a-946a-213fe8c75682,2009,11,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,24682.0,ha,Actual,PL2
5203e02a-8aca-4212-9c42-e39963dd6243,2009,11,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,22160.0,ha,Actual,PL2
9032d19f-3603-41a0-acfd-2d6d4e2496b7,2009,11,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,33.0,ha,Actual,PL2
f0987401-602d-4961-89d3-9bca0473b6da,2009,11,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,239.0,ha,Actual,PL2
eedc4c87-b50f-44cb-8dad-6e16aa62aa20,2009,11,Lai Châu,Provincial,Cultivation,Ngô,,Area_Planted,210.0,ha,Actual,PL2
e19294ca-1b81-4974-a8ec-c6165054defe,2009,11,Lai Châu,Provincial,Cultivation,Đậu,,Area_Planted,29.0,ha,Actual,PL2
fff2100f-360c-4d1d-8745-f13e645166d9,2009,11,Điện Biên,Provincial,Cultivation,Lúa,,Area_Planted,37025.0,ha,Actual,PL2
9d570a5c-d0fc-4d7a-9277-870221b9298b,2009,11,Điện Biên,Provincial,Cultivation,Lúa,,Area_Planted,36543.0,ha,Actual,PL2
89ae78bc-17cb-4573-9e48-0e7866fa5716,2009,11,Điện Biên,Provincial,Cultivation,Lúa,,Area_Planted,32.0,ha,Actual,PL2
8225e6e7-3b51-4ba8-89ab-d512f6acef59,2009,11,Điện Biên,Provincial,Cultivation,Lúa,,Area_Planted,102.0,ha,Actual,PL2
51bd93ba-78e1-4520-bdd8-38c0cd866ea3,2009,11,Điện Biên,Provincial,Cultivation,Ngô,,Area_Planted,46.0,ha,Actual,PL2
27bb2c09-1fcd-4dc8-bee2-bec6c75fcb02,2009,11,Điện Biên,Provincial,Cultivation,Khoai lang,,Area_Planted,20.0,ha,Actual,PL2
16c7a997-7f6f-49c7-b330-088540360fc0,2009,11,Điện Biên,Provincial,Cultivation,Đậu,,Area_Planted,36.0,ha,Actual,PL2
7e8c7581-9629-49f8-b681-93f7949c291a,2009,11,Điện Biên,Provincial,Cultivation,Lúa,,Area_Planted,15.0,ha,Actual,PL2
eef92cef-d906-4c0d-8c0a-728f609c3f1e,2009,11,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,36436.0,ha,Actual,PL2
dd1949c4-3144-405c-ac96-b9ef790340e4,2009,11,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,27213.0,ha,Actual,PL2
6b170566-83e5-4e29-b318-f1f2e2538cd4,2009,11,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,28.0,ha,Actual,PL2
24b49306-a9a3-43be-bfd0-6465a804708f,2009,11,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,1585.0,ha,Actual,PL2
3a75763d-c5b9-4544-b442-0fd7c51109e7,2009,11,Sơn La,Provincial,Cultivation,Ngô,,Area_Planted,470.0,ha,Actual,PL2
cd706c67-d0bb-4610-b562-15c5b9dce82d,2009,11,Sơn La,Provincial,Cultivation,Rau,,Area_Planted,1115.0,ha,Actual,PL2
a80410fc-ee88-49de-8baf-f6c495407ed8,2009,11,Sơn La,Provincial,Cultivation,Lúa,,Area_Planted,8.0,ha,Actual,PL2
f59ebb0b-8f20-46fe-9662-97680a293586,2009,11,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,24414.0,ha,Actual,PL2
a47fa297-8b93-4565-a806-28b4713b36e1,2009,11,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,19362.0,ha,Actual,PL2
ed3a18d3-3b1a-428d-9140-4b607dbc2d7c,2009,11,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,50.0,ha,Actual,PL2
6a538c66-2595-4082-b587-bf42abc3bac9,2009,11,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,4625.0,ha,Actual,PL2
d47cbbcf-a34a-4ffd-ab42-09b934496558,2009,11,Hoà Bình,Provincial,Cultivation,Ngô,,Area_Planted,1520.0,ha,Actual,PL2
0df86296-e6bf-4eaa-bb6f-a6ba5c0f1f4f,2009,11,Hoà Bình,Provincial,Cultivation,Khoai lang,,Area_Planted,1274.0,ha,Actual,PL2
81d01757-3346-4083-aefe-d95ee81c6983,2009,11,Hoà Bình,Provincial,Cultivation,Đậu,,Area_Planted,578.0,ha,Actual,PL2
f23c9ad1-2c9d-41cc-bfc9-1d7d4a61e612,2009,11,Hoà Bình,Provincial,Cultivation,Rau,,Area_Planted,1253.0,ha,Actual,PL2
aebacc58-8610-4a3e-9c52-1db19bf1ffbb,2009,11,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,1253.0,ha,Actual,PL2
e59938e5-c7dc-4d66-bed0-f4c26168a63a,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,182592.0,ha,Actual,PL2
3c1c0cd2-6d57-46bb-9097-a52ec4e2a6c4,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,166186.0,ha,Actual,PL2
51c54dc0-9336-44da-8ca6-9f49d2c885bf,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,88690.0,ha,Actual,PL2
b882a5d6-46ee-4d4e-9db8-f58a5ce7a96b,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Ngô,,Area_Planted,48788.0,ha,Actual,PL2
77b692b1-ee96-4af1-ab78-e3ad749964ed,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Khoai lang,,Area_Planted,12094.0,ha,Actual,PL2
8e964aee-24f2-4af8-af21-6ed8d7fd77fe,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Đậu,,Area_Planted,3635.0,ha,Actual,PL2
a71bea0b-35e9-4915-94f6-6aea4295201f,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Lạc,,Area_Planted,4166.0,ha,Actual,PL2
2a8bb1c5-e0f5-41fd-a2bd-3f09f436d453,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Rau,,Area_Planted,19489.0,ha,Actual,PL2
b1b57511-d095-456d-a9e5-39dbb1150411,2009,11,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL2
749533b7-2799-41e0-a6a1-a88f692d9a37,2009,11,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,136836.0,ha,Actual,PL2
1e364e9c-6c05-4d43-aa3b-3bd012aa4783,2009,11,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,136836.0,ha,Actual,PL2
b2b4b120-df57-4c8c-a80d-fc0df2af79e8,2009,11,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,53.0,ha,Actual,PL2
a27a0483-8d6b-407d-889b-2a9b82736f36,2009,11,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,42672.0,ha,Actual,PL2
e79cd3e1-d158-44a8-ad33-a94b25481624,2009,11,Thanh Hoá,Provincial,Cultivation,Ngô,,Area_Planted,20788.0,ha,Actual,PL2
cc44761b-8f8c-4b9b-82b3-0efa819a8725,2009,11,Thanh Hoá,Provincial,Cultivation,Khoai lang,,Area_Planted,4594.0,ha,Actual,PL2
e415b3de-1281-425f-a542-542bd8fbe31a,2009,11,Thanh Hoá,Provincial,Cultivation,Đậu,,Area_Planted,3635.0,ha,Actual,PL2
81c970b2-e522-469a-913c-019e10605352,2009,11,Thanh Hoá,Provincial,Cultivation,Lạc,,Area_Planted,1666.0,ha,Actual,PL2
78079b76-4da5-492f-8e86-1e72fbaf516d,2009,11,Thanh Hoá,Provincial,Cultivation,Rau,,Area_Planted,11989.0,ha,Actual,PL2
6dd5b425-defb-4fef-9a60-1c0181174da4,2009,11,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,33156.0,ha,Actual,PL2
2c520765-ecfa-4f38-925c-864487a7638c,2009,11,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,25150.0,ha,Actual,PL2
200be544-c7d4-4592-a495-9db5ce7b1ab0,2009,11,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,38.0,ha,Actual,PL2
c7387a9a-9f69-43f8-bb87-100671a63111,2009,11,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,45500.0,ha,Actual,PL2
f2daa82a-c341-4fc1-9689-7224a1cbb9ff,2009,11,Nghệ An,Provincial,Cultivation,Ngô,,Area_Planted,28000.0,ha,Actual,PL2
7af9c934-c657-47be-b89d-8ee7cbd01cbf,2009,11,Nghệ An,Provincial,Cultivation,Khoai lang,,Area_Planted,7500.0,ha,Actual,PL2
32a61627-e66f-4667-b00b-5083d2c5cb74,2009,11,Nghệ An,Provincial,Cultivation,Lạc,,Area_Planted,2500.0,ha,Actual,PL2
488e3751-0529-4ce6-b3ca-1fc3e9b85378,2009,11,Nghệ An,Provincial,Cultivation,Rau,,Area_Planted,7500.0,ha,Actual,PL2
cd6c5356-bd51-4235-bec1-7a8d074cd297,2009,11,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,6500.0,ha,Actual,PL2
6accbfb7-ab88-4ee2-880b-05f6d335962a,2009,11,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,3200.0,ha,Actual,PL2
4f35f948-6f98-4798-8987-f3a12623511b,2009,11,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,1000.0,ha,Actual,PL2
3c9d3a8d-893d-4d21-aa4a-0b5e1fea9a53,2009,11,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,1000.0,ha,Actual,PL2
df3b35c9-d299-4ebb-b311-1890602dde32,2009,11,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,518.0,ha,Actual,PL2
c41389a1-90f0-4a3a-abf2-478b8e41777f,2009,11,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,4500.0,ha,Actual,PL2
a28016b6-d725-4141-8ec2-cc92e473f71d,2009,11,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,600.0,ha,Actual,PL2
d4c0cff3-da37-4536-8cc7-e83e2d272035,2009,11,Miền Nam,Regional,Cultivation,Lúa,Mùa,Area_Planted,825052.0,ha,Actual,PL3
971d1336-c939-47a6-8707-d3516b9200b8,2009,11,Miền Nam,Regional,Cultivation,Lúa,Mùa,Area_Planted,320777.0,ha,Actual,PL3
291fb6bc-0afd-4e56-8ee2-28c1effe3aa1,2009,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,332735.0,ha,Actual,PL3
ba05815d-27fc-46d1-9d6e-57572d3baf2a,2009,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,693121.0,ha,Actual,PL3
df6d86b5-46f4-47e0-9ccd-c8a951e9a192,2009,11,Miền Nam,Regional,Cultivation,Ngô,,Area_Planted,351632.0,ha,Actual,PL3
f651beae-e207-474b-aba4-ad1ed29aa417,2009,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,30087.0,ha,Actual,PL3
938e9039-7602-4242-afa0-718af99c57b2,2009,11,Miền Nam,Regional,Cultivation,Sắn,,Area_Planted,305893.0,ha,Actual,PL3
759aec54-a504-4f10-b5b1-777dabade0b6,2009,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,14375.0,ha,Actual,PL3
cdcb853b-2f64-4016-88f3-aac1afbc0116,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,Mùa,Area_Planted,92020.0,ha,Actual,PL3
3eb811b4-6bf0-4136-ac01-c531dd6a2390,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,Mùa,Area_Planted,92020.0,ha,Actual,PL3
7e85162f-f229-4c93-b5a5-28b424cf6fc4,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,65303.0,ha,Actual,PL3
90a812bf-c889-4008-a419-4ccecec1ac54,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,104342.0,ha,Actual,PL3
f5c493ee-4041-480b-a940-0cb80f0e8756,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Ngô,,Area_Planted,38545.0,ha,Actual,PL3
d40fe78f-b9ae-4944-a756-bdb98afb4174,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,4723.0,ha,Actual,PL3
ff2bdb41-173b-4a00-8917-db89718e7545,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Sắn,,Area_Planted,60433.0,ha,Actual,PL3
7a57d1d6-7565-4ff6-851b-8bd4e6a59069,2009,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,641.0,ha,Actual,PL3
73159431-31a6-49e2-b4f8-822e3473971c,2009,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,Mùa,Area_Planted,2225.0,ha,Actual,PL3
4687430b-dbcd-4c83-bce6-adcb0210af04,2009,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,Mùa,Area_Planted,2225.0,ha,Actual,PL3
ad037d90-6d33-4edb-83cc-ce4a97c43154,2009,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,1187.0,ha,Actual,PL3
d6a7703f-f77e-4c04-9591-54bfa009a770,2009,11,TP Đà Nẵng,Provincial,Cultivation,Ngô,,Area_Planted,664.0,ha,Actual,PL3
17d67f4d-5375-4ea9-a4ef-7b014350bc4e,2009,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,437.0,ha,Actual,PL3
0112f3f2-34dc-4152-ad07-c6d33ab37866,2009,11,TP Đà Nẵng,Provincial,Cultivation,Sắn,,Area_Planted,86.0,ha,Actual,PL3
a3f044cc-711c-43f7-87c8-88ecfee568ac,2009,11,Quảng Nam,Provincial,Cultivation,Lúa,Mùa,Area_Planted,45128.0,ha,Actual,PL3
4c85040c-94f9-4ed4-900d-94af3bed1786,2009,11,Quảng Nam,Provincial,Cultivation,Lúa,Mùa,Area_Planted,45128.0,ha,Actual,PL3
fd2cb503-321a-41f6-8a7b-eb87e995245c,2009,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,3051.0,ha,Actual,PL3
0d415296-a45d-4487-b155-74493ab6b786,2009,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,28851.0,ha,Actual,PL3
cf180f28-d560-4fc2-ba7f-abac2a800724,2009,11,Quảng Nam,Provincial,Cultivation,Ngô,,Area_Planted,12051.0,ha,Actual,PL3
71d9e98e-ef3a-43f1-92ff-3d41a43196fd,2009,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,3700.0,ha,Actual,PL3
71ce0f91-2289-4a93-851b-af6a349d6f59,2009,11,Quảng Nam,Provincial,Cultivation,Sắn,,Area_Planted,13100.0,ha,Actual,PL3
0d1837f1-c5e8-4722-8b32-c35dde318f3a,2009,11,Quảng Ngãi,Provincial,Cultivation,Lúa,Mùa,Area_Planted,5900.0,ha,Actual,PL3
d0ac5868-b6e0-4216-8a84-a62bbb3cf14f,2009,11,Quảng Ngãi,Provincial,Cultivation,Lúa,Mùa,Area_Planted,5900.0,ha,Actual,PL3
7c92e471-8141-42b5-8486-63b7622881d2,2009,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,9640.0,ha,Actual,PL3
6417185f-e245-423b-85d3-b5780204dc53,2009,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,21875.0,ha,Actual,PL3
1e6f6632-cf3a-4c03-a0a4-49cc17115168,2009,11,Quảng Ngãi,Provincial,Cultivation,Ngô,,Area_Planted,7818.0,ha,Actual,PL3
e9783eb8-db90-4f13-98e2-b6dba8e69ea0,2009,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,200.0,ha,Actual,PL3
cb1d65e5-6029-4b46-983a-695c8993af04,2009,11,Quảng Ngãi,Provincial,Cultivation,Sắn,,Area_Planted,13857.0,ha,Actual,PL3
7a6d3164-5cb2-47f5-ba1c-bda0723eb390,2009,11,Bình Định,Provincial,Cultivation,Lúa,Mùa,Area_Planted,25505.0,ha,Actual,PL3
ac866463-658e-4a43-adb7-d6b30ff90ca1,2009,11,Bình Định,Provincial,Cultivation,Lúa,Mùa,Area_Planted,25505.0,ha,Actual,PL3
d2dcf838-2a8e-458e-954f-076c7ef31047,2009,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,45900.0,ha,Actual,PL3
9d437144-a61e-45b7-b296-2ac06ee91387,2009,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,18265.0,ha,Actual,PL3
8c509393-597e-43be-834c-66a4084006b3,2009,11,Bình Định,Provincial,Cultivation,Ngô,,Area_Planted,7712.0,ha,Actual,PL3
4309e7db-edd4-4f43-9336-a891f1af0503,2009,11,Bình Định,Provincial,Cultivation,Sắn,,Area_Planted,10553.0,ha,Actual,PL3
d4d55d02-23a9-4a29-b4a3-af79ad07fb1a,2009,11,Phú Yên,Provincial,Cultivation,Lúa,Mùa,Area_Planted,7262.0,ha,Actual,PL3
c3ad237c-9da1-4b82-afe5-1684b2813480,2009,11,Phú Yên,Provincial,Cultivation,Lúa,Mùa,Area_Planted,7262.0,ha,Actual,PL3
52216c4e-1922-4f95-9e3f-7d6dd4bb5a90,2009,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,6712.0,ha,Actual,PL3
9e31924a-5e32-4f44-87ee-052fcd840e32,2009,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,22634.0,ha,Actual,PL3
8181e75f-d684-467b-bb15-c504835ee155,2009,11,Phú Yên,Provincial,Cultivation,Ngô,,Area_Planted,6000.0,ha,Actual,PL3
810d1b4c-77d0-46d1-a079-41be098be068,2009,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,226.0,ha,Actual,PL3
0a0ee7da-f493-4f08-90ae-3bfd58db1acd,2009,11,Phú Yên,Provincial,Cultivation,Sắn,,Area_Planted,16125.0,ha,Actual,PL3
a763161b-3c92-4b2d-97ff-a084f667acfd,2009,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,283.0,ha,Actual,PL3
8089bdbb-917e-4bac-9b01-14829414d16c,2009,11,Khánh Hoà,Provincial,Cultivation,Lúa,Mùa,Area_Planted,6000.0,ha,Actual,PL3
f17ecd1b-ac1c-4ea3-bede-183d29efed8a,2009,11,Khánh Hoà,Provincial,Cultivation,Lúa,Mùa,Area_Planted,6000.0,ha,Actual,PL3
f5d71fa7-aa2f-43b7-a4e3-dea902a660d1,2009,11,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,11530.0,ha,Actual,PL3
3b4c7f1b-cf2c-4d43-b902-d541440a0de5,2009,11,Khánh Hoà,Provincial,Cultivation,Ngô,,Area_Planted,4300.0,ha,Actual,PL3
509c513f-19f0-4d1e-aac0-515c77b90938,2009,11,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,160.0,ha,Actual,PL3
98e01a6b-f662-410e-801d-f927139370ef,2009,11,Khánh Hoà,Provincial,Cultivation,Sắn,,Area_Planted,6712.0,ha,Actual,PL3
fb0e9a5c-168f-4ab8-b928-8f727c85e1c1,2009,11,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,358.0,ha,Actual,PL3
57ab7ac3-4ee8-4616-bb3d-957eb35201b4,2009,11,Tây Nguyên,Provincial,Cultivation,Lúa,Mùa,Area_Planted,131280.0,ha,Actual,PL3
906a2145-ea05-4d1f-8dd3-d8ac9b0a7481,2009,11,Tây Nguyên,Provincial,Cultivation,Lúa,Mùa,Area_Planted,115098.0,ha,Actual,PL3
fc257998-1fba-4de5-841d-478ba3cbc9d4,2009,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,2929.0,ha,Actual,PL3
ed53646c-34b0-4acb-bf33-c8407aa92086,2009,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,348746.0,ha,Actual,PL3
1f55c5aa-a32b-407a-a3b9-aa31ece999a6,2009,11,Tây Nguyên,Provincial,Cultivation,Ngô,,Area_Planted,214765.0,ha,Actual,PL3
aa3b62e9-f350-4336-95e4-60a56ab246d7,2009,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,12185.0,ha,Actual,PL3
08236900-e66c-48c6-8e16-dcae46bb6102,2009,11,Tây Nguyên,Provincial,Cultivation,Sắn,,Area_Planted,121796.0,ha,Actual,PL3
b60668a3-08e0-47d9-8a73-e23f3a8f5e31,2009,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL3
1d61ee42-0d09-4203-9922-c9fcfbfc47d5,2009,11,Kon Tum,Provincial,Cultivation,Lúa,Mùa,Area_Planted,16700.0,ha,Actual,PL3
7ce9032e-027c-4c42-a726-cb7de2dfca62,2009,11,Kon Tum,Provincial,Cultivation,Lúa,Mùa,Area_Planted,16700.0,ha,Actual,PL3
